event_id,user_id,event_name,timestamp,metadata
e_4000,u_1739,signup_success,2025-10-23T20:15:47,"{""source"": ""ads""}"
e_477,u_1093,view_dashboard,2023-09-04T11:35:31,{}
e_5238,u_1973,signup_success,2024-02-14T06:37:30,"{""source"": ""ads""}"
e_4038,u_1745,view_dashboard,2024-01-30T21:24:19,{}
e_313,u_1060,view_dashboard,2024-02-04T01:01:10,{}
e_509,u_1098,view_dashboard,2024-05-07T00:27:50,{}
e_167,u_1031,search,2024-09-10T04:32:49,{}
e_3618,u_1670,search,2024-06-06T15:18:24,{}
e_4057,u_1749,onboarding_complete,2024-01-13T00:44:16,{}
e_1025,u_1191,search,2025-03-30T09:18:36,{}
e_1222,u_1224,start_project,2025-04-03T10:26:00,{}
e_1870,u_1340,like,2025-08-17T08:41:17,{}
e_2281,u_1421,like,2024-12-24T00:53:38,{}
e_4840,u_1903,like,2025-06-11T18:19:04,{}
e_1865,u_1339,logout,2024-04-29T12:31:43,{}
e_4733,u_1884,onboarding_complete,2024-04-14T13:01:14,{}
e_1616,u_1294,search,2025-11-29T18:42:00,{}
e_3014,u_1553,start_project,2024-05-18T12:08:06,{}
e_2211,u_1406,signup_success,2025-11-10T01:33:28,"{""source"": ""organic""}"
e_4802,u_1897,signup_success,2025-10-31T22:52:30,"{""source"": ""organic""}"
e_2577,u_1472,onboarding_complete,2023-10-17T02:17:55,{}
e_3310,u_1613,search,2024-02-25T21:51:23,{}
e_2466,u_1451,comment,2024-08-27T22:10:26,{}
e_4020,u_1742,view_dashboard,2024-08-13T00:50:46,{}
e_153,u_1028,view_item,2024-10-02T01:01:59,{}
e_2102,u_1384,onboarding_complete,2023-09-21T23:27:04,{}
e_3679,u_1683,start_project,2025-02-28T05:40:08,{}
e_5039,u_1936,view_dashboard,2025-11-05T10:17:35,{}
e_2315,u_1427,onboarding_complete,2025-04-06T22:34:37,{}
e_4315,u_1802,signup_success,2024-10-25T12:53:48,"{""source"": ""organic""}"
e_3564,u_1660,view_dashboard,2025-09-16T18:41:15,{}
e_3959,u_1731,search,2025-01-11T08:45:42,{}
e_4337,u_1807,view_dashboard,2024-01-07T13:01:28,{}
e_3875,u_1716,logout,2024-11-10T06:19:00,{}
e_5179,u_1962,view_item,2025-11-04T12:50:17,{}
e_1771,u_1322,signup_success,2024-07-21T16:15:09,"{""source"": ""ads""}"
e_3622,u_1671,onboarding_complete,2025-07-29T05:11:38,{}
e_32,u_1006,view_dashboard,2024-11-12T15:11:33,{}
e_1226,u_1224,conversion,2025-04-16T14:23:30,"{""ab_group"": ""A""}"
e_938,u_1176,signup_success,2025-04-15T21:45:53,"{""source"": ""organic""}"
e_2317,u_1427,start_project,2025-04-12T19:01:57,{}
e_753,u_1141,search,2024-03-17T09:56:32,{}
e_2155,u_1395,signup_success,2025-04-15T01:05:43,"{""source"": ""organic""}"
e_310,u_1060,signup_success,2024-01-21T09:06:24,"{""source"": ""ads""}"
e_3850,u_1712,search,2024-05-03T20:03:38,{}
e_4221,u_1784,activation,2025-09-08T12:59:43,{}
e_3602,u_1668,view_item,2024-05-08T05:38:08,{}
e_3051,u_1561,search,2025-06-11T19:41:39,{}
e_496,u_1095,like,2023-10-24T22:32:27,{}
e_3510,u_1651,like,2025-04-28T05:13:14,{}
e_206,u_1038,signup_success,2025-06-12T13:20:49,"{""source"": ""organic""}"
e_1136,u_1211,like,2023-10-30T21:23:45,{}
e_3076,u_1568,onboarding_complete,2025-06-07T23:08:56,{}
e_3881,u_1717,view_dashboard,2025-10-07T03:22:08,{}
e_702,u_1133,search,2024-11-19T05:15:47,{}
e_306,u_1058,comment,2025-07-13T03:52:38,{}
e_4465,u_1826,start_project,2025-07-08T09:38:41,{}
e_1193,u_1219,like,2025-04-26T17:06:56,{}
e_4242,u_1786,search,2024-04-27T08:53:35,{}
e_2229,u_1409,onboarding_complete,2023-11-10T19:12:47,{}
e_1062,u_1198,onboarding_complete,2025-05-20T00:22:36,{}
e_844,u_1157,view_dashboard,2025-11-28T09:00:31,{}
e_3126,u_1577,start_project,2025-01-28T06:27:36,{}
e_2963,u_1543,signup_success,2023-12-03T17:15:37,"{""source"": ""ads""}"
e_212,u_1039,onboarding_complete,2024-02-14T14:24:18,{}
e_1341,u_1244,search,2024-04-04T13:36:21,{}
e_1109,u_1206,view_dashboard,2024-06-21T07:37:02,{}
e_4193,u_1779,signup_success,2024-12-08T18:25:19,"{""source"": ""organic""}"
e_680,u_1130,signup_success,2024-03-13T03:32:44,"{""source"": ""organic""}"
e_3502,u_1650,signup_success,2024-11-26T12:37:32,"{""source"": ""organic""}"
e_4363,u_1812,activation,2025-03-26T04:27:21,{}
e_566,u_1110,search,2024-10-30T06:06:37,{}
e_3408,u_1632,start_project,2024-08-08T09:38:06,{}
e_4119,u_1763,onboarding_complete,2025-09-15T00:25:02,{}
e_681,u_1130,onboarding_complete,2024-03-13T04:01:44,{}
e_181,u_1033,start_project,2023-11-20T09:23:16,{}
e_5233,u_1971,view_dashboard,2024-01-14T17:30:05,{}
e_3030,u_1557,view_dashboard,2024-12-19T09:53:50,{}
e_2674,u_1487,view_item,2025-05-04T06:07:53,{}
e_4592,u_1855,activation,2024-03-30T15:06:39,{}
e_279,u_1052,start_project,2025-12-05T15:50:55.397253,{}
e_3406,u_1632,onboarding_complete,2024-07-29T02:10:18,{}
e_3166,u_1586,signup_success,2025-10-31T15:16:22,"{""source"": ""organic""}"
e_1205,u_1221,search,2025-08-26T12:17:54,{}
e_3980,u_1735,view_item,2023-11-06T04:28:49,{}
e_433,u_1085,conversion,2025-02-10T15:30:16,"{""ab_group"": ""B""}"
e_290,u_1054,view_item,2023-11-14T15:12:33,{}
e_1028,u_1191,view_dashboard,2025-04-06T13:53:59,{}
e_536,u_1105,activation,2024-05-30T15:13:18,{}
e_3965,u_1732,conversion,2025-08-09T20:43:21,"{""ab_group"": ""A""}"
e_1188,u_1218,view_item,2025-03-25T07:05:04,{}
e_189,u_1035,signup_success,2023-11-21T08:38:15,"{""source"": ""organic""}"
e_2506,u_1459,search,2025-10-06T18:32:58,{}
e_5221,u_1968,conversion,2025-10-26T11:10:13,"{""ab_group"": ""B""}"
e_2104,u_1384,like,2023-10-19T15:35:43,{}
e_3545,u_1657,like,2024-05-16T21:40:54,{}
e_707,u_1134,onboarding_complete,2024-12-22T02:58:20,{}
e_3754,u_1696,logout,2024-12-28T06:06:07,{}
e_271,u_1051,logout,2024-04-23T15:39:07,{}
e_2108,u_1385,onboarding_complete,2024-02-04T09:31:26,{}
e_4395,u_1816,activation,2025-03-29T12:45:33,{}
e_5089,u_1946,signup_success,2024-08-07T03:00:56,"{""source"": ""referral""}"
e_4180,u_1776,start_project,2025-10-02T16:00:10,{}
e_112,u_1021,view_dashboard,2023-12-17T23:39:21,{}
e_1171,u_1216,activation,2025-06-15T00:39:31,{}
e_1392,u_1252,view_dashboard,2024-08-29T16:49:40,{}
e_2821,u_1516,search,2025-03-14T23:34:56,{}
e_221,u_1040,start_project,2024-09-18T04:03:28,{}
e_4302,u_1799,signup_success,2023-11-01T21:28:33,"{""source"": ""ads""}"
e_628,u_1119,comment,2023-11-15T08:35:01,{}
e_5359,u_1997,view_item,2023-12-22T13:43:01,{}
e_2624,u_1478,start_project,2025-01-04T12:07:10,{}
e_3880,u_1717,comment,2025-10-03T13:39:06,{}
e_2795,u_1513,onboarding_complete,2024-05-28T22:49:35,{}
e_791,u_1148,onboarding_complete,2025-06-29T20:12:55,{}
e_2313,u_1426,logout,2024-05-15T05:08:23,{}
e_462,u_1091,view_item,2025-10-29T23:31:57,{}
e_4735,u_1884,search,2024-04-17T22:35:11,{}
e_552,u_1109,signup_success,2025-08-31T11:22:56,"{""source"": ""ads""}"
e_1481,u_1272,view_dashboard,2025-06-13T17:50:47,{}
e_1499,u_1275,onboarding_complete,2025-02-01T11:43:56,{}
e_3943,u_1729,like,2024-10-16T11:45:38,{}
e_199,u_1036,view_dashboard,2023-12-24T01:38:40,{}
e_4855,u_1906,search,2023-11-16T08:32:37,{}
e_2243,u_1410,search,2025-07-15T21:38:46,{}
e_403,u_1078,start_project,2025-08-03T12:53:55,{}
e_3533,u_1654,search,2025-01-01T11:44:58,{}
e_3034,u_1558,onboarding_complete,2023-10-26T07:56:09,{}
e_5119,u_1952,onboarding_complete,2024-07-14T20:42:25,{}
e_2340,u_1431,activation,2024-03-06T08:52:52,{}
e_2120,u_1388,like,2025-04-13T12:57:47,{}
e_5305,u_1985,search,2024-12-16T17:39:04,{}
e_651,u_1124,onboarding_complete,2024-06-12T17:58:56,{}
e_4309,u_1801,signup_success,2024-08-03T04:28:53,"{""source"": ""ads""}"
e_709,u_1134,view_dashboard,2025-01-05T19:28:31,{}
e_2917,u_1534,view_dashboard,2025-04-27T07:33:20,{}
e_4748,u_1887,onboarding_complete,2025-06-10T05:15:55,{}
e_2883,u_1527,view_dashboard,2025-03-10T13:47:06,{}
e_3289,u_1610,view_dashboard,2025-02-25T21:32:03,{}
e_1425,u_1259,view_dashboard,2023-12-23T02:55:14,{}
e_1217,u_1223,logout,2024-09-28T01:44:25,{}
e_2219,u_1406,comment,2025-11-29T22:18:17,{}
e_2479,u_1454,onboarding_complete,2025-08-20T16:45:33,{}
e_315,u_1061,onboarding_complete,2025-10-02T20:55:15,{}
e_2214,u_1406,view_item,2025-11-10T13:27:59,{}
e_1428,u_1260,signup_success,2024-11-18T12:44:38,"{""source"": ""referral""}"
e_1558,u_1285,view_item,2025-03-15T18:16:23,{}
e_4811,u_1898,start_project,2025-01-22T07:17:10,{}
e_114,u_1021,like,2023-12-20T09:34:15,{}
e_961,u_1179,logout,2025-07-21T17:55:03,{}
e_3358,u_1623,start_project,2024-05-04T17:03:27,{}
e_3218,u_1597,activation,2024-07-29T05:58:44,{}
e_1115,u_1208,signup_success,2024-03-27T23:07:44,"{""source"": ""organic""}"
e_3838,u_1711,onboarding_complete,2023-12-28T04:15:39,{}
e_5373,u_1999,logout,2025-03-01T18:19:43,{}
e_2054,u_1375,like,2024-07-04T17:24:12,{}
e_3692,u_1686,signup_success,2025-10-04T12:21:40,"{""source"": ""organic""}"
e_5333,u_1992,start_project,2023-11-05T02:39:53,{}
e_3948,u_1730,view_item,2024-03-21T09:36:48,{}
e_4868,u_1909,onboarding_complete,2025-04-28T02:24:45,{}
e_3027,u_1556,onboarding_complete,2025-07-05T20:19:04,{}
e_2877,u_1526,activation,2024-06-07T05:17:15,{}
e_4048,u_1747,like,2025-12-01T21:38:04,{}
e_1653,u_1300,like,2025-07-27T04:53:45,{}
e_327,u_1063,signup_success,2025-10-04T21:22:54,"{""source"": ""referral""}"
e_605,u_1116,search,2025-04-30T14:20:11,{}
e_4504,u_1833,start_project,2024-08-22T20:54:05,{}
e_3488,u_1646,view_dashboard,2024-06-14T16:35:10,{}
e_2973,u_1544,logout,2024-08-26T18:01:09,{}
e_4658,u_1869,signup_success,2024-12-14T02:58:54,"{""source"": ""ads""}"
e_1544,u_1282,activation,2025-07-26T07:27:13,{}
e_2656,u_1485,view_dashboard,2025-06-06T13:01:17,{}
e_5271,u_1979,comment,2024-07-01T09:34:24,{}
e_5239,u_1973,activation,2024-02-14T19:37:30,{}
e_3299,u_1612,signup_success,2024-10-24T23:59:58,"{""source"": ""organic""}"
e_2916,u_1534,view_dashboard,2025-04-27T13:04:42,{}
e_1946,u_1357,like,2024-04-26T07:51:09,{}
e_5258,u_1977,view_dashboard,2024-10-07T07:41:30,{}
e_2477,u_1453,view_item,2024-08-23T04:52:23,{}
e_2145,u_1393,view_dashboard,2025-11-09T19:41:00,{}
e_2500,u_1458,signup_success,2024-07-20T04:21:53,"{""source"": ""ads""}"
e_790,u_1148,signup_success,2025-06-29T19:42:55,"{""source"": ""ads""}"
e_4027,u_1744,onboarding_complete,2023-09-03T11:09:27,{}
e_1631,u_1296,view_dashboard,2024-07-20T04:09:35,{}
e_1955,u_1359,search,2023-10-11T11:18:57,{}
e_872,u_1163,onboarding_complete,2023-10-30T21:32:59,{}
e_4079,u_1753,activation,2024-05-30T19:00:10,{}
e_4419,u_1820,onboarding_complete,2025-08-11T10:40:07,{}
e_3882,u_1717,search,2025-10-09T22:03:41,{}
e_2878,u_1526,view_item,2024-06-19T07:27:32,{}
e_74,u_1014,view_dashboard,2024-12-10T17:10:55,{}
e_421,u_1083,view_dashboard,2024-02-14T09:53:32,{}
e_1850,u_1335,view_dashboard,2024-05-19T05:53:08,{}
e_1744,u_1317,signup_success,2025-03-24T09:05:36,"{""source"": ""ads""}"
e_3480,u_1645,onboarding_complete,2024-05-18T17:40:07,{}
e_93,u_1018,activation,2024-08-15T23:12:36,{}
e_4915,u_1918,search,2024-10-01T01:15:34,{}
e_4966,u_1924,start_project,2025-01-20T04:57:29,{}
e_4575,u_1851,signup_success,2025-07-15T11:18:45,"{""source"": ""ads""}"
e_3873,u_1716,signup_success,2024-11-03T21:30:15,"{""source"": ""organic""}"
e_4045,u_1746,view_dashboard,2025-04-08T12:56:47,{}
e_2154,u_1394,view_dashboard,2024-08-04T21:00:49,{}
e_495,u_1095,comment,2023-10-16T00:28:47,{}
e_1376,u_1250,signup_success,2024-06-12T02:32:17,"{""source"": ""ads""}"
e_3620,u_1670,start_project,2024-06-11T20:35:09,{}
e_5075,u_1942,view_item,2025-08-02T13:30:05,{}
e_2894,u_1529,comment,2025-05-17T18:05:37,{}
e_1165,u_1215,view_dashboard,2025-11-02T01:42:48,{}
e_2343,u_1431,start_project,2024-03-23T01:33:20,{}
e_1271,u_1232,start_project,2024-10-26T07:38:22,{}
e_3139,u_1580,view_dashboard,2024-12-31T00:49:25,{}
e_5330,u_1992,activation,2023-10-25T17:21:14,{}
e_5167,u_1961,signup_success,2024-04-07T12:28:06,"{""source"": ""organic""}"
e_4074,u_1752,comment,2023-09-23T09:20:23,{}
e_619,u_1118,signup_success,2024-04-13T00:22:10,"{""source"": ""organic""}"
e_4939,u_1921,signup_success,2024-12-04T20:53:40,"{""source"": ""organic""}"
e_2118,u_1388,view_dashboard,2025-04-02T16:34:57,{}
e_125,u_1023,view_dashboard,2024-09-06T05:16:45,{}
e_4183,u_1777,start_project,2024-09-28T00:16:54,{}
e_2078,u_1379,like,2023-10-26T13:28:24,{}
e_1600,u_1291,search,2024-12-17T14:19:48,{}
e_5372,u_1999,view_item,2025-03-04T09:05:52,{}
e_3820,u_1707,logout,2025-06-27T19:05:09,{}
e_3400,u_1630,logout,2025-09-03T09:48:34,{}
e_5313,u_1987,signup_success,2025-11-05T14:01:03,"{""source"": ""ads""}"
e_870,u_1162,conversion,2024-07-18T04:55:34,"{""ab_group"": ""A""}"
e_3131,u_1578,activation,2025-02-04T06:06:50,{}
e_1043,u_1194,start_project,2023-11-18T18:04:28,{}
e_4323,u_1804,signup_success,2025-09-08T02:00:09,"{""source"": ""ads""}"
e_357,u_1069,onboarding_complete,2023-12-22T06:17:23,{}
e_1163,u_1214,start_project,2023-09-20T21:49:49,{}
e_3667,u_1682,like,2024-09-13T06:10:29,{}
e_3188,u_1590,signup_success,2025-04-24T21:13:56,"{""source"": ""ads""}"
e_2289,u_1423,signup_success,2024-06-01T11:53:31,"{""source"": ""organic""}"
e_1644,u_1298,start_project,2025-06-12T02:04:22,{}
e_2758,u_1504,like,2024-03-07T15:54:00,{}
e_4976,u_1926,view_dashboard,2024-12-18T21:36:48,{}
e_2608,u_1476,view_item,2023-12-25T23:36:15,{}
e_4095,u_1757,signup_success,2024-12-31T16:28:30,"{""source"": ""ads""}"
e_4153,u_1770,view_item,2023-11-19T19:56:37,{}
e_4285,u_1795,signup_success,2023-11-27T03:31:17,"{""source"": ""organic""}"
e_1627,u_1296,signup_success,2024-06-17T18:48:31,"{""source"": ""ads""}"
e_3259,u_1603,like,2025-08-28T16:49:19,{}
e_4790,u_1895,signup_success,2024-02-04T23:53:10,"{""source"": ""organic""}"
e_333,u_1064,logout,2024-11-27T23:59:59,{}
e_2900,u_1531,logout,2025-05-12T16:08:47,{}
e_3155,u_1584,activation,2025-02-04T01:00:59,{}
e_3542,u_1656,view_dashboard,2025-01-11T08:05:54,{}
e_1259,u_1229,activation,2025-07-30T23:08:47,{}
e_4168,u_1775,view_item,2025-04-24T08:16:42,{}
e_1452,u_1266,view_item,2023-10-23T14:18:47,{}
e_2421,u_1444,view_item,2024-12-06T22:27:00,{}
e_1117,u_1208,like,2024-04-10T11:12:44,{}
e_1542,u_1282,signup_success,2025-07-25T06:27:13,"{""source"": ""organic""}"
e_2230,u_1409,activation,2023-11-13T06:27:47,{}
e_4101,u_1758,view_item,2025-11-08T01:51:43,{}
e_2903,u_1532,signup_success,2023-09-27T03:20:08,"{""source"": ""organic""}"
e_2846,u_1519,view_dashboard,2023-12-02T06:59:57,{}
e_5370,u_1999,view_dashboard,2025-02-08T03:03:47,{}
e_4322,u_1803,conversion,2025-07-27T18:23:55,"{""ab_group"": ""B""}"
e_446,u_1088,like,2025-06-19T08:05:57,{}
e_2593,u_1474,like,2025-08-17T00:18:07,{}
e_2909,u_1533,onboarding_complete,2024-04-22T20:58:45,{}
e_1414,u_1256,view_item,2024-01-02T13:33:52,{}
e_453,u_1089,search,2025-06-19T06:29:45,{}
e_4757,u_1888,start_project,2025-03-07T04:34:55,{}
e_5193,u_1963,view_item,2024-04-03T08:21:52,{}
e_4769,u_1891,start_project,2024-02-16T06:11:02,{}
e_3495,u_1648,onboarding_complete,2024-06-21T20:48:30,{}
e_3411,u_1632,start_project,2024-08-13T06:11:30,{}
e_15,u_1003,start_project,2024-01-28T15:33:58,{}
e_4056,u_1749,signup_success,2024-01-13T00:33:16,"{""source"": ""organic""}"
e_946,u_1177,view_dashboard,2023-10-14T15:33:46,{}
e_2094,u_1382,signup_success,2023-10-12T01:12:13,"{""source"": ""organic""}"
e_248,u_1044,comment,2025-06-12T21:22:03,{}
e_4084,u_1754,signup_success,2024-01-08T15:25:08,"{""source"": ""ads""}"
e_361,u_1070,comment,2025-06-07T04:01:27,{}
e_5002,u_1931,view_item,2024-11-28T20:09:45,{}
e_3576,u_1663,logout,2023-09-16T23:32:03,{}
e_3952,u_1731,like,2024-12-14T16:14:27,{}
e_2659,u_1486,start_project,2024-02-06T10:49:49,{}
e_2928,u_1536,signup_success,2025-04-13T01:28:48,"{""source"": ""organic""}"
e_4211,u_1782,signup_success,2025-07-02T23:44:43,"{""source"": ""ads""}"
e_2519,u_1461,view_item,2024-03-30T16:47:26,{}
e_1593,u_1290,view_item,2024-08-04T09:38:24,{}
e_2989,u_1548,view_dashboard,2024-10-29T19:20:43,{}
e_4033,u_1744,view_item,2023-09-21T10:41:32,{}
e_5284,u_1981,search,2024-06-05T06:59:59,{}
e_5247,u_1974,logout,2025-08-23T15:44:11,{}
e_5190,u_1963,search,2024-03-28T18:27:26,{}
e_491,u_1095,search,2023-09-23T15:47:05,{}
e_4711,u_1880,onboarding_complete,2024-11-20T22:04:52,{}
e_863,u_1162,signup_success,2024-06-30T08:01:19,"{""source"": ""organic""}"
e_1007,u_1188,view_dashboard,2023-09-13T00:53:29,{}
e_4115,u_1762,signup_success,2025-05-22T01:39:41,"{""source"": ""referral""}"
e_1384,u_1251,view_dashboard,2025-11-04T15:14:22,{}
e_2245,u_1411,onboarding_complete,2023-09-13T15:33:39,{}
e_2823,u_1516,view_item,2025-03-21T09:28:33,{}
e_4279,u_1793,onboarding_complete,2025-08-04T18:13:17,{}
e_1363,u_1247,start_project,2024-04-16T15:45:20,{}
e_3699,u_1687,activation,2025-12-05T02:19:16,{}
e_507,u_1098,like,2024-05-06T02:47:23,{}
e_1418,u_1257,signup_success,2024-03-01T21:13:55,"{""source"": ""organic""}"
e_3579,u_1664,view_dashboard,2025-08-15T23:22:39,{}
e_26,u_1005,signup_success,2023-11-29T21:37:41,"{""source"": ""ads""}"
e_2233,u_1409,search,2023-12-03T04:19:00,{}
e_2292,u_1423,search,2024-06-01T22:43:45,{}
e_1223,u_1224,logout,2025-04-07T19:50:37,{}
e_2306,u_1425,signup_success,2024-06-12T16:28:11,"{""source"": ""organic""}"
e_1114,u_1207,start_project,2024-04-16T04:12:08,{}
e_2482,u_1454,view_item,2025-09-01T06:28:43,{}
e_1553,u_1284,activation,2024-07-06T05:53:58,{}
e_4606,u_1859,activation,2024-01-02T02:21:40,{}
e_3957,u_1731,search,2025-01-04T16:09:47,{}
e_1761,u_1320,signup_success,2025-07-15T19:28:55,"{""source"": ""organic""}"
e_5021,u_1934,view_item,2024-10-01T23:48:53,{}
e_3427,u_1635,view_dashboard,2024-01-31T11:05:59,{}
e_434,u_1086,signup_success,2025-02-01T03:57:22,"{""source"": ""referral""}"
e_2378,u_1436,like,2025-04-25T09:29:09,{}
e_3648,u_1677,onboarding_complete,2024-09-08T05:50:52,{}
e_3266,u_1605,view_item,2024-02-07T09:46:06,{}
e_2407,u_1441,conversion,2025-10-21T04:44:59,"{""ab_group"": ""B""}"
e_4344,u_1808,start_project,2025-02-09T08:53:50,{}
e_3185,u_1589,view_item,2024-07-14T17:47:15,{}
e_3658,u_1680,view_dashboard,2024-03-09T13:05:30,{}
e_5032,u_1935,start_project,2024-10-03T11:24:45,{}
e_1833,u_1333,logout,2024-11-29T01:39:25,{}
e_4256,u_1788,start_project,2024-10-27T16:43:52,{}
e_1103,u_1205,view_dashboard,2024-02-15T09:01:56,{}
e_1893,u_1346,comment,2024-04-01T21:47:25,{}
e_1903,u_1350,view_dashboard,2024-10-01T05:01:04,{}
e_2464,u_1451,like,2024-08-18T20:09:33,{}
e_4270,u_1791,activation,2024-07-19T14:18:20,{}
e_157,u_1029,onboarding_complete,2025-03-19T11:23:12,{}
e_3440,u_1638,onboarding_complete,2024-02-22T06:53:47,{}
e_195,u_1035,conversion,2023-12-11T17:28:32,"{""ab_group"": ""A""}"
e_616,u_1117,search,2024-05-18T22:23:17,{}
e_644,u_1123,signup_success,2025-02-08T08:44:41,"{""source"": ""organic""}"
e_1892,u_1346,view_dashboard,2024-03-30T15:38:33,{}
e_2100,u_1383,onboarding_complete,2024-05-11T07:47:53,{}
e_1069,u_1199,view_item,2025-03-06T12:22:05,{}
e_4340,u_1808,view_dashboard,2025-02-02T03:19:39,{}
e_5103,u_1948,view_dashboard,2024-09-06T15:19:01,{}
e_3796,u_1703,signup_success,2024-08-01T22:22:23,"{""source"": ""ads""}"
e_3044,u_1560,signup_success,2025-05-30T18:16:29,"{""source"": ""referral""}"
e_5097,u_1947,activation,2025-04-20T00:12:15,{}
e_5231,u_1971,view_item,2024-01-18T21:28:06,{}
e_331,u_1064,signup_success,2024-11-12T21:20:29,"{""source"": ""organic""}"
e_4619,u_1861,view_dashboard,2024-03-08T18:21:03,{}
e_3045,u_1560,onboarding_complete,2025-05-30T18:32:29,{}
e_2528,u_1463,onboarding_complete,2024-06-10T22:03:06,{}
e_623,u_1118,search,2024-04-27T12:56:55,{}
e_3661,u_1680,conversion,2024-03-01T10:18:38,"{""ab_group"": ""B""}"
e_1671,u_1304,like,2025-01-08T16:10:09,{}
e_2684,u_1490,view_item,2025-10-28T09:27:46,{}
e_4879,u_1911,activation,2023-11-17T23:22:48,{}
e_3802,u_1703,start_project,2024-08-30T04:19:56,{}
e_4882,u_1911,like,2023-12-16T20:06:04,{}
e_2132,u_1391,activation,2024-02-21T23:04:41,{}
e_1780,u_1324,onboarding_complete,2024-11-10T20:54:33,{}
e_3122,u_1576,view_dashboard,2025-06-27T16:01:04,{}
e_3498,u_1649,onboarding_complete,2024-02-09T03:07:59,{}
e_756,u_1142,signup_success,2024-12-03T05:16:12,"{""source"": ""organic""}"
e_519,u_1101,view_dashboard,2023-11-16T15:44:27,{}
e_4346,u_1808,search,2025-02-19T06:03:09,{}
e_33,u_1007,signup_success,2023-10-01T03:32:50,"{""source"": ""referral""}"
e_3389,u_1629,start_project,2024-12-03T08:10:32,{}
e_4237,u_1785,view_item,2024-11-14T16:59:59,{}
e_2918,u_1535,signup_success,2025-10-23T09:51:38,"{""source"": ""organic""}"
e_1158,u_1214,view_item,2023-09-14T21:08:19,{}
e_1836,u_1334,start_project,2025-09-03T14:56:05,{}
e_4704,u_1879,onboarding_complete,2023-12-18T09:39:05,{}
e_745,u_1139,view_dashboard,2025-12-02T07:05:28,{}
e_3353,u_1622,comment,2025-06-13T08:41:56,{}
e_1706,u_1310,signup_success,2024-05-07T05:25:05,"{""source"": ""organic""}"
e_5150,u_1957,start_project,2025-07-21T07:53:28,{}
e_4170,u_1775,view_item,2025-05-03T23:20:06,{}
e_2544,u_1466,search,2023-12-15T01:21:00,{}
e_104,u_1020,signup_success,2025-10-21T12:20:42,"{""source"": ""organic""}"
e_2985,u_1547,logout,2024-02-20T03:50:20,{}
e_2060,u_1376,view_item,2024-05-22T11:50:43,{}
e_784,u_1147,signup_success,2023-12-10T01:59:59,"{""source"": ""ads""}"
e_3809,u_1705,view_item,2023-11-05T08:31:57,{}
e_4120,u_1763,view_dashboard,2025-10-03T00:56:15,{}
e_230,u_1041,view_dashboard,2025-07-28T19:47:32,{}
e_858,u_1161,view_dashboard,2024-02-12T20:54:37,{}
e_4949,u_1922,activation,2025-06-30T10:54:47,{}
e_1402,u_1253,view_dashboard,2025-02-25T11:36:41,{}
e_2723,u_1498,activation,2025-05-30T19:14:07,{}
e_409,u_1079,like,2025-10-20T21:45:18,{}
e_171,u_1032,view_dashboard,2024-03-15T23:35:44,{}
e_541,u_1107,search,2024-04-11T15:38:13,{}
e_1819,u_1331,signup_success,2025-01-09T22:57:32,"{""source"": ""organic""}"
e_4563,u_1848,start_project,2024-11-18T08:28:54,{}
e_3711,u_1688,view_dashboard,2025-01-08T01:33:04,{}
e_2958,u_1542,view_item,2025-07-01T21:57:11,{}
e_614,u_1117,view_item,2024-05-02T13:23:07,{}
e_5205,u_1965,start_project,2023-12-02T03:50:47,{}
e_4652,u_1868,signup_success,2024-11-20T00:49:01,"{""source"": ""organic""}"
e_3974,u_1734,view_dashboard,2025-05-22T18:41:33,{}
e_1162,u_1214,like,2023-09-24T14:48:52,{}
e_2371,u_1435,view_dashboard,2025-05-14T23:59:28,{}
e_4959,u_1923,activation,2024-07-27T21:06:06,{}
e_2485,u_1454,view_dashboard,2025-09-18T21:02:05,{}
e_1701,u_1309,activation,2025-01-20T05:40:49,{}
e_2385,u_1438,like,2023-11-28T17:18:14,{}
e_2081,u_1379,comment,2023-11-01T23:20:53,{}
e_1610,u_1293,search,2025-03-05T16:26:28,{}
e_2465,u_1451,view_item,2024-08-27T16:06:01,{}
e_2537,u_1465,view_item,2025-05-11T03:03:43,{}
e_565,u_1110,like,2024-10-30T06:27:27,{}
e_4542,u_1843,onboarding_complete,2025-01-10T22:49:41,{}
e_4169,u_1775,search,2025-04-30T03:42:54,{}
e_4565,u_1848,conversion,2024-11-20T16:02:14,"{""ab_group"": ""B""}"
e_2196,u_1403,signup_success,2025-08-01T21:53:52,"{""source"": ""organic""}"
e_3228,u_1598,view_dashboard,2025-08-21T21:13:52,{}
e_3987,u_1736,view_dashboard,2024-05-11T18:21:13,{}
e_4845,u_1903,like,2025-07-04T04:27:27,{}
e_1823,u_1331,view_item,2025-01-27T05:33:56,{}
e_5296,u_1984,search,2025-08-26T05:24:51,{}
e_1927,u_1354,onboarding_complete,2025-10-05T20:18:06,{}
e_4017,u_1742,comment,2024-08-06T02:08:43,{}
e_2304,u_1424,like,2024-05-18T20:33:49,{}
e_3657,u_1680,start_project,2024-03-02T17:40:43,{}
e_2759,u_1505,signup_success,2023-11-16T05:46:41,"{""source"": ""ads""}"
e_2866,u_1524,activation,2025-08-08T18:09:30,{}
e_1863,u_1339,signup_success,2024-04-24T14:00:43,"{""source"": ""ads""}"
e_1173,u_1216,like,2025-06-21T01:48:46,{}
